Image_path,Label
CelebA_Spoof\Data\train\9943\spoof\200716.jpg,1
CelebA_Spoof\Data\train\9943\spoof\225583.jpg,1
CelebA_Spoof\Data\train\9943\spoof\226090.jpg,1
CelebA_Spoof\Data\train\9943\spoof\268854.jpg,1
CelebA_Spoof\Data\train\9943\spoof\282139.jpg,1
CelebA_Spoof\Data\train\9943\spoof\289417.jpg,1
CelebA_Spoof\Data\train\9943\spoof\293346.jpg,1
CelebA_Spoof\Data\train\9943\spoof\319759.jpg,1
CelebA_Spoof\Data\train\9943\spoof\372302.jpg,1
CelebA_Spoof\Data\train\9943\spoof\382872.jpg,1
CelebA_Spoof\Data\train\9943\spoof\385560.jpg,1
CelebA_Spoof\Data\train\9943\spoof\412795.jpg,1
CelebA_Spoof\Data\train\9943\spoof\421463.jpg,1
CelebA_Spoof\Data\train\9943\spoof\425412.jpg,1
CelebA_Spoof\Data\train\9943\spoof\427645.jpg,1
CelebA_Spoof\Data\train\9943\spoof\437723.jpg,1
CelebA_Spoof\Data\train\9943\spoof\440084.jpg,1
CelebA_Spoof\Data\train\9943\spoof\448015.jpg,1
CelebA_Spoof\Data\train\9943\spoof\450490.jpg,1
CelebA_Spoof\Data\train\9943\spoof\476504.jpg,1
CelebA_Spoof\Data\train\9943\spoof\487351.jpg,1
CelebA_Spoof\Data\train\9943\spoof\492823.jpg,1
CelebA_Spoof\Data\train\9944\spoof\043609.jpg,1
CelebA_Spoof\Data\train\9944\spoof\045817.jpg,1
CelebA_Spoof\Data\train\9944\spoof\066062.jpg,1
CelebA_Spoof\Data\train\9944\spoof\067751.jpg,1
CelebA_Spoof\Data\train\9944\spoof\074617.jpg,1
CelebA_Spoof\Data\train\9944\spoof\093063.jpg,1
CelebA_Spoof\Data\train\9944\spoof\110862.jpg,1
CelebA_Spoof\Data\train\9944\spoof\123200.jpg,1
CelebA_Spoof\Data\train\9944\spoof\129561.jpg,1
CelebA_Spoof\Data\train\9944\spoof\134730.jpg,1
CelebA_Spoof\Data\train\9944\spoof\141401.jpg,1
CelebA_Spoof\Data\train\9944\spoof\156244.jpg,1
CelebA_Spoof\Data\train\9944\spoof\170050.jpg,1
CelebA_Spoof\Data\train\9944\spoof\172330.jpg,1
CelebA_Spoof\Data\train\9944\spoof\186713.jpg,1
CelebA_Spoof\Data\train\9944\spoof\193821.jpg,1
CelebA_Spoof\Data\train\9944\spoof\197186.jpg,1
CelebA_Spoof\Data\train\9944\spoof\231064.jpg,1
CelebA_Spoof\Data\train\9944\spoof\239188.jpg,1
CelebA_Spoof\Data\train\9944\spoof\249267.jpg,1
CelebA_Spoof\Data\train\9944\spoof\278294.jpg,1
CelebA_Spoof\Data\train\9944\spoof\291070.jpg,1
CelebA_Spoof\Data\train\9944\spoof\293953.jpg,1
CelebA_Spoof\Data\train\9944\spoof\312149.jpg,1
CelebA_Spoof\Data\train\9944\spoof\321661.jpg,1
CelebA_Spoof\Data\train\9944\spoof\332180.jpg,1
CelebA_Spoof\Data\train\9944\spoof\338344.jpg,1
CelebA_Spoof\Data\train\9944\spoof\348271.jpg,1
CelebA_Spoof\Data\train\9944\spoof\366901.jpg,1
CelebA_Spoof\Data\train\9944\spoof\367581.jpg,1
CelebA_Spoof\Data\train\9944\spoof\413790.jpg,1
CelebA_Spoof\Data\train\9944\spoof\415156.jpg,1
CelebA_Spoof\Data\train\9944\spoof\423656.jpg,1
CelebA_Spoof\Data\train\9944\spoof\433969.jpg,1
CelebA_Spoof\Data\train\9944\spoof\442235.jpg,1
CelebA_Spoof\Data\train\9944\spoof\442623.jpg,1
CelebA_Spoof\Data\train\9944\spoof\446218.jpg,1
CelebA_Spoof\Data\train\9944\spoof\450004.jpg,1
CelebA_Spoof\Data\train\9944\spoof\472544.jpg,1
CelebA_Spoof\Data\train\9945\spoof\015305.jpg,1
CelebA_Spoof\Data\train\9945\spoof\024610.jpg,1
CelebA_Spoof\Data\train\9945\spoof\034170.jpg,1
CelebA_Spoof\Data\train\9945\spoof\035278.jpg,1
CelebA_Spoof\Data\train\9945\spoof\042140.jpg,1
CelebA_Spoof\Data\train\9945\spoof\044599.jpg,1
CelebA_Spoof\Data\train\9945\spoof\048042.jpg,1
CelebA_Spoof\Data\train\9945\spoof\049933.jpg,1
CelebA_Spoof\Data\train\9945\spoof\051974.jpg,1
CelebA_Spoof\Data\train\9945\spoof\067341.jpg,1
CelebA_Spoof\Data\train\9945\spoof\069614.jpg,1
CelebA_Spoof\Data\train\9945\spoof\095625.jpg,1
CelebA_Spoof\Data\train\9945\spoof\097853.jpg,1
CelebA_Spoof\Data\train\9945\spoof\107994.jpg,1
CelebA_Spoof\Data\train\9945\spoof\113152.jpg,1
CelebA_Spoof\Data\train\9945\spoof\136309.jpg,1
CelebA_Spoof\Data\train\9945\spoof\142830.jpg,1
CelebA_Spoof\Data\train\9945\spoof\152835.jpg,1
CelebA_Spoof\Data\train\9945\spoof\158551.jpg,1
CelebA_Spoof\Data\train\9945\spoof\160363.jpg,1
CelebA_Spoof\Data\train\9945\spoof\173744.jpg,1
CelebA_Spoof\Data\train\9945\spoof\176083.jpg,1
CelebA_Spoof\Data\train\9945\spoof\181666.jpg,1
CelebA_Spoof\Data\train\9945\spoof\194442.jpg,1
CelebA_Spoof\Data\train\9945\spoof\198962.jpg,1
CelebA_Spoof\Data\train\9945\spoof\200720.jpg,1
CelebA_Spoof\Data\train\9945\spoof\201101.jpg,1
CelebA_Spoof\Data\train\9945\spoof\203047.jpg,1
CelebA_Spoof\Data\train\9945\spoof\203892.jpg,1
CelebA_Spoof\Data\train\9945\spoof\206231.jpg,1
CelebA_Spoof\Data\train\9945\spoof\209288.jpg,1
CelebA_Spoof\Data\train\9945\spoof\209744.jpg,1
CelebA_Spoof\Data\train\9945\spoof\210900.jpg,1
CelebA_Spoof\Data\train\9945\spoof\226635.jpg,1
CelebA_Spoof\Data\train\9945\spoof\227398.jpg,1
CelebA_Spoof\Data\train\9945\spoof\227735.jpg,1
CelebA_Spoof\Data\train\9945\spoof\228332.jpg,1
CelebA_Spoof\Data\train\9945\spoof\233873.jpg,1
CelebA_Spoof\Data\train\9945\spoof\239172.jpg,1
CelebA_Spoof\Data\train\9945\spoof\241126.jpg,1
CelebA_Spoof\Data\train\9945\spoof\243131.jpg,1
CelebA_Spoof\Data\train\9945\spoof\251613.jpg,1
CelebA_Spoof\Data\train\9945\spoof\253475.jpg,1
CelebA_Spoof\Data\train\9945\spoof\254464.jpg,1
CelebA_Spoof\Data\train\9945\spoof\258951.jpg,1
CelebA_Spoof\Data\train\9945\spoof\264904.jpg,1
CelebA_Spoof\Data\train\9945\spoof\267210.jpg,1
CelebA_Spoof\Data\train\9945\spoof\273845.jpg,1
CelebA_Spoof\Data\train\9945\spoof\279265.jpg,1
CelebA_Spoof\Data\train\9945\spoof\291820.jpg,1
CelebA_Spoof\Data\train\9945\spoof\301462.jpg,1
CelebA_Spoof\Data\train\9945\spoof\302920.jpg,1
CelebA_Spoof\Data\train\9945\spoof\313218.jpg,1
CelebA_Spoof\Data\train\9945\spoof\314925.jpg,1
CelebA_Spoof\Data\train\9945\spoof\320224.jpg,1
CelebA_Spoof\Data\train\9945\spoof\322638.jpg,1
CelebA_Spoof\Data\train\9945\spoof\328807.jpg,1
CelebA_Spoof\Data\train\9945\spoof\333273.jpg,1
CelebA_Spoof\Data\train\9945\spoof\339393.jpg,1
CelebA_Spoof\Data\train\9945\spoof\339877.jpg,1
CelebA_Spoof\Data\train\9945\spoof\341525.jpg,1
CelebA_Spoof\Data\train\9945\spoof\353658.jpg,1
CelebA_Spoof\Data\train\9945\spoof\369768.jpg,1
CelebA_Spoof\Data\train\9945\spoof\380517.jpg,1
CelebA_Spoof\Data\train\9945\spoof\382329.jpg,1
CelebA_Spoof\Data\train\9945\spoof\395195.jpg,1
CelebA_Spoof\Data\train\9945\spoof\402002.jpg,1
CelebA_Spoof\Data\train\9945\spoof\402375.jpg,1
CelebA_Spoof\Data\train\9945\spoof\403339.jpg,1
CelebA_Spoof\Data\train\9945\spoof\418311.jpg,1
CelebA_Spoof\Data\train\9945\spoof\421525.jpg,1
CelebA_Spoof\Data\train\9945\spoof\423083.jpg,1
CelebA_Spoof\Data\train\9945\spoof\433761.jpg,1
CelebA_Spoof\Data\train\9945\spoof\437072.jpg,1
CelebA_Spoof\Data\train\9945\spoof\441460.jpg,1
CelebA_Spoof\Data\train\9945\spoof\455960.jpg,1
CelebA_Spoof\Data\train\9945\spoof\459618.jpg,1
CelebA_Spoof\Data\train\9945\spoof\468220.jpg,1
CelebA_Spoof\Data\train\9945\spoof\479567.jpg,1
CelebA_Spoof\Data\train\9945\spoof\482545.jpg,1
CelebA_Spoof\Data\train\9945\spoof\485672.jpg,1
CelebA_Spoof\Data\train\9945\spoof\487782.jpg,1
CelebA_Spoof\Data\train\9945\spoof\491874.jpg,1
CelebA_Spoof\Data\train\9945\spoof\493898.jpg,1
CelebA_Spoof\Data\train\9946\spoof\004277.jpg,1
CelebA_Spoof\Data\train\9946\spoof\016891.jpg,1
CelebA_Spoof\Data\train\9946\spoof\021738.jpg,1
CelebA_Spoof\Data\train\9946\spoof\052522.jpg,1
CelebA_Spoof\Data\train\9946\spoof\058811.jpg,1
CelebA_Spoof\Data\train\9946\spoof\066048.jpg,1
CelebA_Spoof\Data\train\9946\spoof\086496.jpg,1
CelebA_Spoof\Data\train\9946\spoof\087600.jpg,1
CelebA_Spoof\Data\train\9946\spoof\115089.jpg,1
CelebA_Spoof\Data\train\9946\spoof\126303.jpg,1
CelebA_Spoof\Data\train\9946\spoof\150513.jpg,1
CelebA_Spoof\Data\train\9946\spoof\169039.jpg,1
CelebA_Spoof\Data\train\9946\spoof\187809.jpg,1
CelebA_Spoof\Data\train\9946\spoof\199844.jpg,1
CelebA_Spoof\Data\train\9946\spoof\200025.jpg,1
CelebA_Spoof\Data\train\9946\spoof\206464.jpg,1
CelebA_Spoof\Data\train\9946\spoof\215457.jpg,1
CelebA_Spoof\Data\train\9946\spoof\243740.jpg,1
CelebA_Spoof\Data\train\9946\spoof\244276.jpg,1
CelebA_Spoof\Data\train\9946\spoof\258651.jpg,1
CelebA_Spoof\Data\train\9946\spoof\261612.jpg,1
CelebA_Spoof\Data\train\9946\spoof\268867.jpg,1
CelebA_Spoof\Data\train\9946\spoof\269973.jpg,1
CelebA_Spoof\Data\train\9946\spoof\275248.jpg,1
CelebA_Spoof\Data\train\9946\spoof\306744.jpg,1
CelebA_Spoof\Data\train\9946\spoof\309175.jpg,1
CelebA_Spoof\Data\train\9946\spoof\309800.jpg,1
CelebA_Spoof\Data\train\9946\spoof\314775.jpg,1
CelebA_Spoof\Data\train\9946\spoof\329121.jpg,1
CelebA_Spoof\Data\train\9946\spoof\357638.jpg,1
CelebA_Spoof\Data\train\9946\spoof\363394.jpg,1
CelebA_Spoof\Data\train\9946\spoof\367086.jpg,1
CelebA_Spoof\Data\train\9946\spoof\387583.jpg,1
CelebA_Spoof\Data\train\9946\spoof\402169.jpg,1
CelebA_Spoof\Data\train\9946\spoof\413583.jpg,1
CelebA_Spoof\Data\train\9946\spoof\430634.jpg,1
CelebA_Spoof\Data\train\9946\spoof\440143.jpg,1
CelebA_Spoof\Data\train\9946\spoof\444245.jpg,1
CelebA_Spoof\Data\train\9946\spoof\458665.jpg,1
CelebA_Spoof\Data\train\9946\spoof\476930.jpg,1
CelebA_Spoof\Data\train\9946\spoof\484162.jpg,1
CelebA_Spoof\Data\train\9946\spoof\487154.jpg,1
CelebA_Spoof\Data\train\9947\spoof\009820.jpg,1
CelebA_Spoof\Data\train\9947\spoof\010004.jpg,1
CelebA_Spoof\Data\train\9947\spoof\029887.jpg,1
CelebA_Spoof\Data\train\9947\spoof\061379.jpg,1
CelebA_Spoof\Data\train\9947\spoof\064277.jpg,1
CelebA_Spoof\Data\train\9947\spoof\071707.jpg,1
CelebA_Spoof\Data\train\9947\spoof\083150.jpg,1
CelebA_Spoof\Data\train\9947\spoof\097064.jpg,1
CelebA_Spoof\Data\train\9947\spoof\107847.jpg,1
CelebA_Spoof\Data\train\9947\spoof\109114.jpg,1
CelebA_Spoof\Data\train\9947\spoof\111726.jpg,1
CelebA_Spoof\Data\train\9947\spoof\119085.jpg,1
CelebA_Spoof\Data\train\9947\spoof\119115.jpg,1
CelebA_Spoof\Data\train\9947\spoof\137511.jpg,1
CelebA_Spoof\Data\train\9947\spoof\141514.jpg,1
CelebA_Spoof\Data\train\9947\spoof\161011.jpg,1
CelebA_Spoof\Data\train\9947\spoof\184608.jpg,1
CelebA_Spoof\Data\train\9947\spoof\185161.jpg,1
CelebA_Spoof\Data\train\9947\spoof\188509.jpg,1
CelebA_Spoof\Data\train\9947\spoof\197291.jpg,1
CelebA_Spoof\Data\train\9947\spoof\219181.jpg,1
CelebA_Spoof\Data\train\9947\spoof\274990.jpg,1
CelebA_Spoof\Data\train\9947\spoof\301069.jpg,1
CelebA_Spoof\Data\train\9947\spoof\318669.jpg,1
CelebA_Spoof\Data\train\9947\spoof\346876.jpg,1
CelebA_Spoof\Data\train\9947\spoof\356351.jpg,1
CelebA_Spoof\Data\train\9947\spoof\362685.jpg,1
CelebA_Spoof\Data\train\9947\spoof\365583.jpg,1
CelebA_Spoof\Data\train\9947\spoof\380312.jpg,1
CelebA_Spoof\Data\train\9947\spoof\381723.jpg,1
CelebA_Spoof\Data\train\9947\spoof\387787.jpg,1
CelebA_Spoof\Data\train\9947\spoof\390229.jpg,1
CelebA_Spoof\Data\train\9947\spoof\396259.jpg,1
CelebA_Spoof\Data\train\9947\spoof\400619.jpg,1
CelebA_Spoof\Data\train\9947\spoof\425000.jpg,1
CelebA_Spoof\Data\train\9947\spoof\431394.jpg,1
CelebA_Spoof\Data\train\9947\spoof\444283.jpg,1
CelebA_Spoof\Data\train\9947\spoof\456371.jpg,1
CelebA_Spoof\Data\train\9947\spoof\462969.jpg,1
CelebA_Spoof\Data\train\9947\spoof\476969.jpg,1
CelebA_Spoof\Data\train\9947\spoof\489229.jpg,1
CelebA_Spoof\Data\train\9947\spoof\491000.jpg,1
CelebA_Spoof\Data\train\9948\spoof\001109.jpg,1
CelebA_Spoof\Data\train\9948\spoof\015452.jpg,1
CelebA_Spoof\Data\train\9948\spoof\017336.jpg,1
CelebA_Spoof\Data\train\9948\spoof\021183.jpg,1
CelebA_Spoof\Data\train\9948\spoof\021356.jpg,1
CelebA_Spoof\Data\train\9948\spoof\026501.jpg,1
CelebA_Spoof\Data\train\9948\spoof\040318.jpg,1
CelebA_Spoof\Data\train\9948\spoof\044976.jpg,1
CelebA_Spoof\Data\train\9948\spoof\046270.jpg,1
CelebA_Spoof\Data\train\9948\spoof\046754.jpg,1
CelebA_Spoof\Data\train\9948\spoof\049268.jpg,1
CelebA_Spoof\Data\train\9948\spoof\053931.jpg,1
CelebA_Spoof\Data\train\9948\spoof\060664.jpg,1
CelebA_Spoof\Data\train\9948\spoof\075831.jpg,1
CelebA_Spoof\Data\train\9948\spoof\076621.jpg,1
CelebA_Spoof\Data\train\9948\spoof\076792.jpg,1
CelebA_Spoof\Data\train\9948\spoof\079715.jpg,1
CelebA_Spoof\Data\train\9948\spoof\081917.jpg,1
CelebA_Spoof\Data\train\9948\spoof\088228.jpg,1
CelebA_Spoof\Data\train\9948\spoof\090705.jpg,1
CelebA_Spoof\Data\train\9948\spoof\117694.jpg,1
CelebA_Spoof\Data\train\9948\spoof\135508.jpg,1
CelebA_Spoof\Data\train\9948\spoof\144139.jpg,1
CelebA_Spoof\Data\train\9948\spoof\147924.jpg,1
CelebA_Spoof\Data\train\9948\spoof\154556.jpg,1
CelebA_Spoof\Data\train\9948\spoof\157841.jpg,1
CelebA_Spoof\Data\train\9948\spoof\165425.jpg,1
CelebA_Spoof\Data\train\9948\spoof\166457.jpg,1
CelebA_Spoof\Data\train\9948\spoof\169187.jpg,1
CelebA_Spoof\Data\train\9948\spoof\169295.jpg,1
CelebA_Spoof\Data\train\9948\spoof\174322.jpg,1
CelebA_Spoof\Data\train\9948\spoof\175231.jpg,1
CelebA_Spoof\Data\train\9948\spoof\190554.jpg,1
CelebA_Spoof\Data\train\9948\spoof\199364.jpg,1
CelebA_Spoof\Data\train\9948\spoof\203641.jpg,1
CelebA_Spoof\Data\train\9948\spoof\211608.jpg,1
CelebA_Spoof\Data\train\9948\spoof\212525.jpg,1
CelebA_Spoof\Data\train\9948\spoof\219306.jpg,1
CelebA_Spoof\Data\train\9948\spoof\223158.jpg,1
CelebA_Spoof\Data\train\9948\spoof\233342.jpg,1
CelebA_Spoof\Data\train\9948\spoof\250251.jpg,1
CelebA_Spoof\Data\train\9948\spoof\250848.jpg,1
CelebA_Spoof\Data\train\9948\spoof\260118.jpg,1
CelebA_Spoof\Data\train\9948\spoof\262351.jpg,1
CelebA_Spoof\Data\train\9948\spoof\263490.jpg,1
CelebA_Spoof\Data\train\9948\spoof\271037.jpg,1
CelebA_Spoof\Data\train\9948\spoof\273650.jpg,1
CelebA_Spoof\Data\train\9948\spoof\274433.jpg,1
CelebA_Spoof\Data\train\9948\spoof\279947.jpg,1
CelebA_Spoof\Data\train\9948\spoof\282458.jpg,1
CelebA_Spoof\Data\train\9948\spoof\296171.jpg,1
CelebA_Spoof\Data\train\9948\spoof\297946.jpg,1
CelebA_Spoof\Data\train\9948\spoof\301092.jpg,1
CelebA_Spoof\Data\train\9948\spoof\303989.jpg,1
CelebA_Spoof\Data\train\9948\spoof\304387.jpg,1
CelebA_Spoof\Data\train\9948\spoof\318618.jpg,1
CelebA_Spoof\Data\train\9948\spoof\321626.jpg,1
CelebA_Spoof\Data\train\9948\spoof\327256.jpg,1
CelebA_Spoof\Data\train\9948\spoof\343669.jpg,1
CelebA_Spoof\Data\train\9948\spoof\361729.jpg,1
CelebA_Spoof\Data\train\9948\spoof\369860.jpg,1
CelebA_Spoof\Data\train\9948\spoof\387478.jpg,1
CelebA_Spoof\Data\train\9948\spoof\392351.jpg,1
CelebA_Spoof\Data\train\9948\spoof\405032.jpg,1
CelebA_Spoof\Data\train\9948\spoof\405536.jpg,1
CelebA_Spoof\Data\train\9948\spoof\411222.jpg,1
CelebA_Spoof\Data\train\9948\spoof\413188.jpg,1
CelebA_Spoof\Data\train\9948\spoof\417663.jpg,1
CelebA_Spoof\Data\train\9948\spoof\419073.jpg,1
CelebA_Spoof\Data\train\9948\spoof\427785.jpg,1
CelebA_Spoof\Data\train\9948\spoof\432254.jpg,1
CelebA_Spoof\Data\train\9948\spoof\442781.jpg,1
CelebA_Spoof\Data\train\9948\spoof\444967.jpg,1
CelebA_Spoof\Data\train\9948\spoof\446136.jpg,1
CelebA_Spoof\Data\train\9948\spoof\448287.jpg,1
CelebA_Spoof\Data\train\9948\spoof\449180.jpg,1
CelebA_Spoof\Data\train\9948\spoof\456760.jpg,1
CelebA_Spoof\Data\train\9948\spoof\459547.jpg,1
CelebA_Spoof\Data\train\9948\spoof\460218.jpg,1
CelebA_Spoof\Data\train\9948\spoof\465055.jpg,1
CelebA_Spoof\Data\train\9948\spoof\471138.jpg,1
CelebA_Spoof\Data\train\9948\spoof\477008.jpg,1
CelebA_Spoof\Data\train\9949\spoof\005125.jpg,1
CelebA_Spoof\Data\train\9949\spoof\008392.jpg,1
CelebA_Spoof\Data\train\9949\spoof\013969.jpg,1
CelebA_Spoof\Data\train\9949\spoof\015075.jpg,1
CelebA_Spoof\Data\train\9949\spoof\017255.jpg,1
CelebA_Spoof\Data\train\9949\spoof\032396.jpg,1
CelebA_Spoof\Data\train\9949\spoof\040008.jpg,1
CelebA_Spoof\Data\train\9949\spoof\040437.jpg,1
CelebA_Spoof\Data\train\9949\spoof\051303.jpg,1
CelebA_Spoof\Data\train\9949\spoof\051830.jpg,1
CelebA_Spoof\Data\train\9949\spoof\052068.jpg,1
CelebA_Spoof\Data\train\9949\spoof\065418.jpg,1
CelebA_Spoof\Data\train\9949\spoof\076089.jpg,1
CelebA_Spoof\Data\train\9949\spoof\095100.jpg,1
CelebA_Spoof\Data\train\9949\spoof\097150.jpg,1
CelebA_Spoof\Data\train\9949\spoof\113076.jpg,1
CelebA_Spoof\Data\train\9949\spoof\114340.jpg,1
CelebA_Spoof\Data\train\9949\spoof\114879.jpg,1
CelebA_Spoof\Data\train\9949\spoof\126582.jpg,1
CelebA_Spoof\Data\train\9949\spoof\137881.jpg,1
CelebA_Spoof\Data\train\9949\spoof\138325.jpg,1
CelebA_Spoof\Data\train\9949\spoof\144503.jpg,1
CelebA_Spoof\Data\train\9949\spoof\155208.jpg,1
CelebA_Spoof\Data\train\9949\spoof\161242.jpg,1
CelebA_Spoof\Data\train\9949\spoof\162155.jpg,1
CelebA_Spoof\Data\train\9949\spoof\175790.jpg,1
CelebA_Spoof\Data\train\9949\spoof\198397.jpg,1
CelebA_Spoof\Data\train\9949\spoof\200721.jpg,1
CelebA_Spoof\Data\train\9949\spoof\203406.jpg,1
CelebA_Spoof\Data\train\9949\spoof\224642.jpg,1
CelebA_Spoof\Data\train\9949\spoof\233080.jpg,1
CelebA_Spoof\Data\train\9949\spoof\235569.jpg,1
CelebA_Spoof\Data\train\9949\spoof\247512.jpg,1
CelebA_Spoof\Data\train\9949\spoof\257382.jpg,1
CelebA_Spoof\Data\train\9949\spoof\268718.jpg,1
CelebA_Spoof\Data\train\9949\spoof\269103.jpg,1
CelebA_Spoof\Data\train\9949\spoof\269104.jpg,1
CelebA_Spoof\Data\train\9949\spoof\276881.jpg,1
CelebA_Spoof\Data\train\9949\spoof\278323.jpg,1
CelebA_Spoof\Data\train\9949\spoof\280555.jpg,1
CelebA_Spoof\Data\train\9949\spoof\287297.jpg,1
CelebA_Spoof\Data\train\9949\spoof\306470.jpg,1
CelebA_Spoof\Data\train\9949\spoof\308098.jpg,1
CelebA_Spoof\Data\train\9949\spoof\325685.jpg,1
CelebA_Spoof\Data\train\9949\spoof\326506.jpg,1
CelebA_Spoof\Data\train\9949\spoof\330371.jpg,1
CelebA_Spoof\Data\train\9949\spoof\330594.jpg,1
CelebA_Spoof\Data\train\9949\spoof\337016.jpg,1
CelebA_Spoof\Data\train\9949\spoof\337323.jpg,1
CelebA_Spoof\Data\train\9949\spoof\337849.jpg,1
CelebA_Spoof\Data\train\9949\spoof\338480.jpg,1
CelebA_Spoof\Data\train\9949\spoof\342357.jpg,1
CelebA_Spoof\Data\train\9949\spoof\351846.jpg,1
CelebA_Spoof\Data\train\9949\spoof\368086.jpg,1
CelebA_Spoof\Data\train\9949\spoof\374757.jpg,1
CelebA_Spoof\Data\train\9949\spoof\378226.jpg,1
CelebA_Spoof\Data\train\9949\spoof\379259.jpg,1
CelebA_Spoof\Data\train\9949\spoof\382573.jpg,1
CelebA_Spoof\Data\train\9949\spoof\385779.jpg,1
CelebA_Spoof\Data\train\9949\spoof\397330.jpg,1
CelebA_Spoof\Data\train\9949\spoof\400604.jpg,1
CelebA_Spoof\Data\train\9949\spoof\406234.jpg,1
CelebA_Spoof\Data\train\9949\spoof\412882.jpg,1
CelebA_Spoof\Data\train\9949\spoof\413243.jpg,1
CelebA_Spoof\Data\train\9949\spoof\421337.jpg,1
CelebA_Spoof\Data\train\9949\spoof\425378.jpg,1
CelebA_Spoof\Data\train\9949\spoof\426164.jpg,1
CelebA_Spoof\Data\train\9949\spoof\429515.jpg,1
CelebA_Spoof\Data\train\9949\spoof\430340.jpg,1
CelebA_Spoof\Data\train\9949\spoof\430910.jpg,1
CelebA_Spoof\Data\train\9949\spoof\441068.jpg,1
CelebA_Spoof\Data\train\9949\spoof\452455.jpg,1
CelebA_Spoof\Data\train\9949\spoof\460240.jpg,1
CelebA_Spoof\Data\train\9949\spoof\461452.jpg,1
CelebA_Spoof\Data\train\9949\spoof\464352.jpg,1
CelebA_Spoof\Data\train\9949\spoof\465332.jpg,1
CelebA_Spoof\Data\train\9949\spoof\468412.jpg,1
CelebA_Spoof\Data\train\9949\spoof\473709.jpg,1
CelebA_Spoof\Data\train\9949\spoof\478025.jpg,1
CelebA_Spoof\Data\train\9949\spoof\478663.jpg,1
CelebA_Spoof\Data\train\9949\spoof\490137.jpg,1
CelebA_Spoof\Data\train\9949\spoof\494226.jpg,1
CelebA_Spoof\Data\train\9949\spoof\494348.jpg,1
CelebA_Spoof\Data\train\995\spoof\000732.jpg,1
CelebA_Spoof\Data\train\995\spoof\006430.jpg,1
CelebA_Spoof\Data\train\995\spoof\028033.jpg,1
CelebA_Spoof\Data\train\995\spoof\063516.jpg,1
CelebA_Spoof\Data\train\995\spoof\071401.jpg,1
CelebA_Spoof\Data\train\995\spoof\075345.jpg,1
CelebA_Spoof\Data\train\995\spoof\079578.jpg,1
CelebA_Spoof\Data\train\995\spoof\080925.jpg,1
CelebA_Spoof\Data\train\995\spoof\082910.jpg,1
CelebA_Spoof\Data\train\995\spoof\101811.jpg,1
CelebA_Spoof\Data\train\995\spoof\115973.jpg,1
CelebA_Spoof\Data\train\995\spoof\118214.jpg,1
CelebA_Spoof\Data\train\995\spoof\123778.jpg,1
CelebA_Spoof\Data\train\995\spoof\172783.jpg,1
CelebA_Spoof\Data\train\995\spoof\174420.jpg,1
CelebA_Spoof\Data\train\995\spoof\196627.jpg,1
CelebA_Spoof\Data\train\995\spoof\202861.jpg,1
CelebA_Spoof\Data\train\995\spoof\210201.jpg,1
CelebA_Spoof\Data\train\995\spoof\211960.jpg,1
CelebA_Spoof\Data\train\995\spoof\225421.jpg,1
CelebA_Spoof\Data\train\995\spoof\226423.jpg,1
CelebA_Spoof\Data\train\995\spoof\231527.jpg,1
CelebA_Spoof\Data\train\995\spoof\232209.jpg,1
CelebA_Spoof\Data\train\995\spoof\242249.jpg,1
CelebA_Spoof\Data\train\995\spoof\272858.jpg,1
CelebA_Spoof\Data\train\995\spoof\278377.jpg,1
CelebA_Spoof\Data\train\995\spoof\292622.jpg,1
CelebA_Spoof\Data\train\995\spoof\312394.jpg,1
CelebA_Spoof\Data\train\995\spoof\327427.jpg,1
CelebA_Spoof\Data\train\995\spoof\346471.jpg,1
CelebA_Spoof\Data\train\995\spoof\376580.jpg,1
CelebA_Spoof\Data\train\995\spoof\390715.jpg,1
CelebA_Spoof\Data\train\995\spoof\392746.jpg,1
CelebA_Spoof\Data\train\995\spoof\399996.jpg,1
CelebA_Spoof\Data\train\995\spoof\441846.jpg,1
CelebA_Spoof\Data\train\995\spoof\474009.jpg,1
CelebA_Spoof\Data\train\995\spoof\485403.jpg,1
CelebA_Spoof\Data\train\995\spoof\493514.jpg,1
CelebA_Spoof\Data\train\9950\spoof\007504.jpg,1
CelebA_Spoof\Data\train\9950\spoof\023741.jpg,1
CelebA_Spoof\Data\train\9950\spoof\032594.jpg,1
CelebA_Spoof\Data\train\9950\spoof\038627.jpg,1
CelebA_Spoof\Data\train\9950\spoof\058366.jpg,1
CelebA_Spoof\Data\train\9950\spoof\061343.jpg,1
CelebA_Spoof\Data\train\9950\spoof\061396.jpg,1
CelebA_Spoof\Data\train\9950\spoof\064234.jpg,1
CelebA_Spoof\Data\train\9950\spoof\065027.jpg,1
CelebA_Spoof\Data\train\9950\spoof\071123.jpg,1
CelebA_Spoof\Data\train\9950\spoof\079521.jpg,1
CelebA_Spoof\Data\train\9950\spoof\079797.jpg,1
CelebA_Spoof\Data\train\9950\spoof\083180.jpg,1
CelebA_Spoof\Data\train\9950\spoof\090155.jpg,1
CelebA_Spoof\Data\train\9950\spoof\093022.jpg,1
CelebA_Spoof\Data\train\9950\spoof\095192.jpg,1
CelebA_Spoof\Data\train\9950\spoof\100946.jpg,1
CelebA_Spoof\Data\train\9950\spoof\101198.jpg,1
CelebA_Spoof\Data\train\9950\spoof\107219.jpg,1
CelebA_Spoof\Data\train\9950\spoof\112041.jpg,1
